#,"Date Time, GMT-07:00","Water Content, må_/må_ (LGR S/N: 20438561, SEN S/N: 20446495, LBL: probe1)","Water Content, må_/må_ (LGR S/N: 20438561, SEN S/N: 20446496, LBL: probe2)","Water Content, må_/må_ (LGR S/N: 20438561, SEN S/N: 20446497, LBL: probe3)"
87799,10/22/18 15:43,0.3361,0.3163,0.3252
87800,10/22/18 15:44,0.3367,0.3163,0.3256
87801,10/22/18 15:45,0.3361,0.3163,0.3252
87802,10/22/18 15:46,0.3367,0.3163,0.3256
87803,10/22/18 15:47,0.3361,0.3163,0.3252
87804,10/22/18 15:48,0.3367,0.3163,0.3256
87805,10/22/18 15:49,0.3361,0.3163,0.3252
87806,10/22/18 15:50,0.3367,0.3163,0.3252
87807,10/22/18 15:51,0.3361,0.3163,0.3252
87808,10/22/18 15:52,0.3367,0.3163,0.3252
87809,10/22/18 15:53,0.3361,0.3163,0.3252
87810,10/22/18 15:54,0.3367,0.3163,0.3252
87811,10/22/18 15:55,0.3361,0.3163,0.3252
87812,10/22/18 15:56,0.3367,0.3163,0.3256
87813,10/22/18 15:57,0.3361,0.3163,0.3252
87814,10/22/18 15:58,0.3367,0.3163,0.3252
87815,10/22/18 15:59,0.3361,0.3163,0.3252
87816,10/22/18 16:00,0.3367,0.3163,0.3252
87817,10/22/18 16:01,0.3361,0.3163,0.3252
87818,10/22/18 16:02,0.3367,0.3163,0.3252
87819,10/22/18 16:03,0.3361,0.3163,0.3252
87820,10/22/18 16:04,0.3367,0.3163,0.3252
87821,10/22/18 16:05,0.3361,0.3163,0.3249
87822,10/22/18 16:06,0.3367,0.3163,0.3252
87823,10/22/18 16:07,0.3361,0.3163,0.3249
87824,10/22/18 16:08,0.3367,0.3163,0.3252
87825,10/22/18 16:09,0.3361,0.3163,0.3252
87826,10/22/18 16:10,0.3367,0.3163,0.3252
87827,10/22/18 16:11,0.3361,0.3163,0.3249
87828,10/22/18 16:12,0.3367,0.3163,0.3252
87829,10/22/18 16:13,0.3361,0.3163,0.3252
87830,10/22/18 16:14,0.3367,0.3163,0.3252
87831,10/22/18 16:15,0.3361,0.3163,0.3249
87832,10/22/18 16:16,0.3367,0.3163,0.3252
87833,10/22/18 16:17,0.3361,0.3163,0.3249
87834,10/22/18 16:18,0.3367,0.3163,0.3252
87835,10/22/18 16:19,0.3361,0.3163,0.3249
87836,10/22/18 16:20,0.3367,0.3163,0.3252
87837,10/22/18 16:21,0.3361,0.3163,0.3249
87838,10/22/18 16:22,0.3367,0.3163,0.3252
87839,10/22/18 16:23,0.3361,0.3163,0.3249
87840,10/22/18 16:24,0.3367,0.3163,0.3252
87841,10/22/18 16:25,0.3361,0.3163,0.3249
87842,10/22/18 16:26,0.3367,0.3163,0.3252
87843,10/22/18 16:27,0.3361,0.3163,0.3249
87844,10/22/18 16:28,0.3367,0.3163,0.3252
87845,10/22/18 16:29,0.3361,0.3163,0.3249
87846,10/22/18 16:30,0.3367,0.3163,0.3252
87847,10/22/18 16:31,0.3361,0.3163,0.3249
87848,10/22/18 16:32,0.3367,0.3163,0.3252
87849,10/22/18 16:33,0.3361,0.3163,0.3249
87850,10/22/18 16:34,0.3367,0.3163,0.3252
87851,10/22/18 16:35,0.3361,0.3163,0.3249
87852,10/22/18 16:36,0.3367,0.3163,0.3252
87853,10/22/18 16:37,0.3361,0.3163,0.3249
87854,10/22/18 16:38,0.3367,0.3163,0.3252
87855,10/22/18 16:39,0.3361,0.3163,0.3249
87856,10/22/18 16:40,0.3367,0.3163,0.3252
87857,10/22/18 16:41,0.3361,0.3163,0.3249
87858,10/22/18 16:42,0.3367,0.3163,0.3252
87859,10/22/18 16:43,0.3361,0.3163,0.3249
87860,10/22/18 16:44,0.3367,0.3163,0.3252
87861,10/22/18 16:45,0.3361,0.3163,0.3249
87862,10/22/18 16:46,0.3367,0.3163,0.3252
87863,10/22/18 16:47,0.3361,0.3163,0.3249
87864,10/22/18 16:48,0.3367,0.3163,0.3252
87865,10/22/18 16:49,0.3361,0.3163,0.3249
87866,10/22/18 16:50,0.3367,0.3163,0.3252
87867,10/22/18 16:51,0.3361,0.3163,0.3249
87868,10/22/18 16:52,0.3367,0.3163,0.3252
87869,10/22/18 16:53,0.3361,0.3163,0.3249
87870,10/22/18 16:54,0.3367,0.3163,0.3252
87871,10/22/18 16:55,0.3361,0.3163,0.3249
87872,10/22/18 16:56,0.3367,0.3163,0.3252
87873,10/22/18 16:57,0.3361,0.3163,0.3249
87874,10/22/18 16:58,0.3367,0.3163,0.3252
87875,10/22/18 16:59,0.3361,0.3163,0.3249
87876,10/22/18 17:00,0.3367,0.3163,0.3252
87877,10/22/18 17:01,0.3361,0.3163,0.3249
87878,10/22/18 17:02,0.3361,0.3163,0.3252
87879,10/22/18 17:03,0.3361,0.3163,0.3249
87880,10/22/18 17:04,0.3361,0.3163,0.3252
87881,10/22/18 17:05,0.3361,0.3163,0.3249
87882,10/22/18 17:06,0.3361,0.3163,0.3252
87883,10/22/18 17:07,0.3361,0.3163,0.3249
87884,10/22/18 17:08,0.3361,0.3163,0.3252
87885,10/22/18 17:09,0.3361,0.3163,0.3249
87886,10/22/18 17:10,0.3367,0.3163,0.3252
87887,10/22/18 17:11,0.3361,0.3163,0.3249
87888,10/22/18 17:12,0.3361,0.3163,0.3252
87889,10/22/18 17:13,0.3361,0.3163,0.3249
87890,10/22/18 17:14,0.3367,0.3163,0.3252
87891,10/22/18 17:15,0.3361,0.3163,0.3249
87892,10/22/18 17:16,0.3361,0.3163,0.3252
87893,10/22/18 17:17,0.3357,0.3163,0.3249
87894,10/22/18 17:18,0.3361,0.3163,0.3252
87895,10/22/18 17:19,0.3361,0.3163,0.3249
87896,10/22/18 17:20,0.3361,0.3163,0.3252
87897,10/22/18 17:21,0.3361,0.3163,0.3249
87898,10/22/18 17:22,0.3361,0.3163,0.3252
87899,10/22/18 17:23,0.3357,0.3163,0.3249
87900,10/22/18 17:24,0.3361,0.3163,0.3252
87901,10/22/18 17:25,0.3361,0.3163,0.3249
87902,10/22/18 17:26,0.3361,0.3163,0.3252
87903,10/22/18 17:27,0.3361,0.3163,0.3249
87904,10/22/18 17:28,0.3367,0.3163,0.3252
87905,10/22/18 17:29,0.3361,0.3163,0.3249
87906,10/22/18 17:30,0.3361,0.3163,0.3252
87907,10/22/18 17:31,0.3361,0.3163,0.3249
87908,10/22/18 17:32,0.3361,0.3163,0.3252
87909,10/22/18 17:33,0.3357,0.3163,0.3249
87910,10/22/18 17:34,0.3361,0.3163,0.3249
87911,10/22/18 17:35,0.3361,0.3163,0.3249
87912,10/22/18 17:36,0.3361,0.3163,0.3252
87913,10/22/18 17:37,0.3361,0.3163,0.3249
87914,10/22/18 17:38,0.3361,0.3163,0.3252
87915,10/22/18 17:39,0.3357,0.3163,0.3249
87916,10/22/18 17:40,0.3361,0.3163,0.3252
87917,10/22/18 17:41,0.3361,0.3163,0.3249
87918,10/22/18 17:42,0.3361,0.3163,0.3252
87919,10/22/18 17:43,0.3361,0.3163,0.3249
87920,10/22/18 17:44,0.3361,0.3163,0.3252
87921,10/22/18 17:45,0.3361,0.3163,0.3249
87922,10/22/18 17:46,0.3361,0.3163,0.3252
87923,10/22/18 17:47,0.3357,0.3163,0.3249
87924,10/22/18 17:48,0.3361,0.3163,0.3252
87925,10/22/18 17:49,0.3357,0.3163,0.3249
87926,10/22/18 17:50,0.3361,0.3163,0.3252
87927,10/22/18 17:51,0.3361,0.3163,0.3249
87928,10/22/18 17:52,0.3361,0.3163,0.3252
87929,10/22/18 17:53,0.3357,0.3163,0.3249
87930,10/22/18 17:54,0.3361,0.3163,0.3252
87931,10/22/18 17:55,0.3357,0.3163,0.3249
87932,10/22/18 17:56,0.3361,0.3163,0.3252
87933,10/22/18 17:57,0.3357,0.316,0.3249
87934,10/22/18 17:58,0.3361,0.316,0.3252
87935,10/22/18 17:59,0.3357,0.3163,0.3249
87936,10/22/18 18:00,0.3361,0.3163,0.3252
87937,10/22/18 18:01,0.3357,0.316,0.3249
87938,10/22/18 18:02,0.3361,0.3163,0.3252
87939,10/22/18 18:03,0.3357,0.316,0.3249
87940,10/22/18 18:04,0.3361,0.3163,0.3252
87941,10/22/18 18:05,0.3357,0.3163,0.3249
87942,10/22/18 18:06,0.3361,0.3163,0.3252
87943,10/22/18 18:07,0.3357,0.3163,0.3249
87944,10/22/18 18:08,0.3361,0.316,0.3252
87945,10/22/18 18:09,0.3357,0.316,0.3249
87946,10/22/18 18:10,0.3361,0.3163,0.3252
87947,10/22/18 18:11,0.3357,0.3163,0.3249
87948,10/22/18 18:12,0.3361,0.3163,0.3252
87949,10/22/18 18:13,0.3357,0.3163,0.3249
87950,10/22/18 18:14,0.3361,0.3163,0.3252
87951,10/22/18 18:15,0.3357,0.3163,0.3249
87952,10/22/18 18:16,0.3357,0.3163,0.3252
87953,10/22/18 18:17,0.3357,0.316,0.3249
87954,10/22/18 18:18,0.3361,0.316,0.3252
87955,10/22/18 18:19,0.3357,0.3163,0.3249
87956,10/22/18 18:20,0.3361,0.3163,0.3252
87957,10/22/18 18:21,0.3357,0.3163,0.3249
87958,10/22/18 18:22,0.3361,0.316,0.3252
87959,10/22/18 18:23,0.3357,0.316,0.3249
87960,10/22/18 18:24,0.3361,0.316,0.3249
87961,10/22/18 18:25,0.3357,0.316,0.3249
87962,10/22/18 18:26,0.3361,0.316,0.3252
87963,10/22/18 18:27,0.3357,0.316,0.3249
87964,10/22/18 18:28,0.3361,0.3163,0.3249
87965,10/22/18 18:29,0.3357,0.316,0.3249
87966,10/22/18 18:30,0.3361,0.316,0.3249
87967,10/22/18 18:31,0.3357,0.3163,0.3249
87968,10/22/18 18:32,0.3361,0.3163,0.3249
87969,10/22/18 18:33,0.3357,0.3163,0.3249
87970,10/22/18 18:34,0.3357,0.316,0.3252
87971,10/22/18 18:35,0.3357,0.316,0.3249
87972,10/22/18 18:36,0.3361,0.316,0.3249
87973,10/22/18 18:37,0.3357,0.3163,0.3249
87974,10/22/18 18:38,0.3361,0.3163,0.3249
87975,10/22/18 18:39,0.3357,0.3163,0.3249
87976,10/22/18 18:40,0.3357,0.316,0.3249
87977,10/22/18 18:41,0.3357,0.316,0.3249
87978,10/22/18 18:42,0.3361,0.316,0.3249
87979,10/22/18 18:43,0.3357,0.3163,0.3244
87980,10/22/18 18:44,0.3357,0.316,0.3249
87981,10/22/18 18:45,0.3357,0.3163,0.3249
87982,10/22/18 18:46,0.3357,0.316,0.3249
87983,10/22/18 18:47,0.3357,0.3163,0.3244
87984,10/22/18 18:48,0.3357,0.316,0.3249
87985,10/22/18 18:49,0.3357,0.3163,0.3244
87986,10/22/18 18:50,0.3361,0.316,0.3249
87987,10/22/18 18:51,0.3357,0.3163,0.3244
87988,10/22/18 18:52,0.3361,0.316,0.3249
87989,10/22/18 18:53,0.3357,0.3163,0.3244
87990,10/22/18 18:54,0.3357,0.316,0.3249
87991,10/22/18 18:55,0.3357,0.3163,0.3244
87992,10/22/18 18:56,0.3357,0.316,0.3249
87993,10/22/18 18:57,0.3357,0.3163,0.3244
87994,10/22/18 18:58,0.3361,0.3163,0.3249
87995,10/22/18 18:59,0.3357,0.316,0.3244
87996,10/22/18 19:00,0.3357,0.316,0.3249
87997,10/22/18 19:01,0.3357,0.316,0.3244
87998,10/22/18 19:02,0.3357,0.316,0.3249
87999,10/22/18 19:03,0.3357,0.316,0.324
88000,10/22/18 19:04,0.3361,0.316,0.3244
88001,10/22/18 19:05,0.3357,0.3163,0.324
88002,10/22/18 19:06,0.3357,0.316,0.3244
88003,10/22/18 19:07,0.3357,0.316,0.324
88004,10/22/18 19:08,0.3361,0.316,0.3244
88005,10/22/18 19:09,0.3357,0.3163,0.324
88006,10/22/18 19:10,0.3357,0.316,0.3244
88007,10/22/18 19:11,0.3357,0.316,0.324
88008,10/22/18 19:12,0.3357,0.316,0.3244
88009,10/22/18 19:13,0.3352,0.316,0.324
88010,10/22/18 19:14,0.3357,0.316,0.3244
88011,10/22/18 19:15,0.3357,0.316,0.324
88012,10/22/18 19:16,0.3357,0.316,0.3244
88013,10/22/18 19:17,0.3357,0.316,0.324
88014,10/22/18 19:18,0.3357,0.316,0.324
88015,10/22/18 19:19,0.3357,0.3163,0.324
88016,10/22/18 19:20,0.3357,0.3163,0.324
88017,10/22/18 19:21,0.3357,0.316,0.3235
88018,10/22/18 19:22,0.3357,0.316,0.3244
88019,10/22/18 19:23,0.3357,0.316,0.324
88020,10/22/18 19:24,0.3357,0.316,0.324
88021,10/22/18 19:25,0.3357,0.316,0.324
88022,10/22/18 19:26,0.3357,0.316,0.3244
88023,10/22/18 19:27,0.3357,0.3163,0.324
88024,10/22/18 19:28,0.3357,0.3163,0.3244
88025,10/22/18 19:29,0.3357,0.316,0.324
88026,10/22/18 19:30,0.3357,0.316,0.3244
88027,10/22/18 19:31,0.3357,0.316,0.324
88028,10/22/18 19:32,0.3357,0.316,0.324
88029,10/22/18 19:33,0.3357,0.316,0.324
88030,10/22/18 19:34,0.3357,0.316,0.3244
88031,10/22/18 19:35,0.3352,0.3163,0.324
88032,10/22/18 19:36,0.3357,0.316,0.3244
88033,10/22/18 19:37,0.3357,0.316,0.324
88034,10/22/18 19:38,0.3357,0.316,0.3244
88035,10/22/18 19:39,0.3352,0.316,0.324
88036,10/22/18 19:40,0.3357,0.316,0.3244
88037,10/22/18 19:41,0.3352,0.316,0.324
88038,10/22/18 19:42,0.3357,0.316,0.3244
88039,10/22/18 19:43,0.3352,0.316,0.324
88040,10/22/18 19:44,0.3357,0.316,0.3244
88041,10/22/18 19:45,0.3352,0.316,0.324
88042,10/22/18 19:46,0.3357,0.316,0.3244
88043,10/22/18 19:47,0.3352,0.316,0.324
88044,10/22/18 19:48,0.3357,0.316,0.3244
88045,10/22/18 19:49,0.3352,0.316,0.324
88046,10/22/18 19:50,0.3357,0.316,0.3244
88047,10/22/18 19:51,0.3352,0.316,0.324
88048,10/22/18 19:52,0.3357,0.316,0.3244
88049,10/22/18 19:53,0.3352,0.3163,0.324
88050,10/22/18 19:54,0.3352,0.316,0.3244
88051,10/22/18 19:55,0.3352,0.316,0.324
88052,10/22/18 19:56,0.3357,0.316,0.3244
88053,10/22/18 19:57,0.3352,0.316,0.324
88054,10/22/18 19:58,0.3357,0.3163,0.3244
88055,10/22/18 19:59,0.3357,0.316,0.324
88056,10/22/18 20:00,0.3357,0.316,0.3244
88057,10/22/18 20:01,0.3352,0.316,0.324
88058,10/22/18 20:02,0.3357,0.316,0.3244
88059,10/22/18 20:03,0.3352,0.316,0.324
88060,10/22/18 20:04,0.3352,0.316,0.3244
88061,10/22/18 20:05,0.3352,0.316,0.324
88062,10/22/18 20:06,0.3357,0.316,0.3244
88063,10/22/18 20:07,0.3352,0.316,0.324
88064,10/22/18 20:08,0.3357,0.316,0.3244
88065,10/22/18 20:09,0.3352,0.316,0.324
88066,10/22/18 20:10,0.3357,0.316,0.324
88067,10/22/18 20:11,0.3352,0.316,0.3235
88068,10/22/18 20:12,0.3352,0.316,0.324
88069,10/22/18 20:13,0.3352,0.316,0.3235
88070,10/22/18 20:14,0.3357,0.316,0.324
88071,10/22/18 20:15,0.3352,0.316,0.3235
88072,10/22/18 20:16,0.3357,0.316,0.324
88073,10/22/18 20:17,0.3352,0.316,0.3235
88074,10/22/18 20:18,0.3357,0.316,0.324
88075,10/22/18 20:19,0.3352,0.316,0.3235
88076,10/22/18 20:20,0.3352,0.316,0.324
88077,10/22/18 20:21,0.3352,0.316,0.3235
88078,10/22/18 20:22,0.3352,0.316,0.324
88079,10/22/18 20:23,0.3352,0.316,0.3235
88080,10/22/18 20:24,0.3357,0.316,0.324
88081,10/22/18 20:25,0.3352,0.316,0.3235
88082,10/22/18 20:26,0.3352,0.316,0.324
88083,10/22/18 20:27,0.3352,0.316,0.3235
88084,10/22/18 20:28,0.3352,0.316,0.324
88085,10/22/18 20:29,0.3352,0.316,0.3235
88086,10/22/18 20:30,0.3352,0.316,0.324
88087,10/22/18 20:31,0.3352,0.316,0.3235
88088,10/22/18 20:32,0.3352,0.316,0.324
88089,10/22/18 20:33,0.3352,0.316,0.3235
88090,10/22/18 20:34,0.3352,0.316,0.324
88091,10/22/18 20:35,0.3352,0.316,0.3235
88092,10/22/18 20:36,0.3352,0.316,0.324
88093,10/22/18 20:37,0.3352,0.316,0.3235
88094,10/22/18 20:38,0.3352,0.316,0.324
88095,10/22/18 20:39,0.3352,0.316,0.3235
88096,10/22/18 20:40,0.3352,0.316,0.324
88097,10/22/18 20:41,0.3352,0.316,0.3235
88098,10/22/18 20:42,0.3352,0.316,0.324
88099,10/22/18 20:43,0.3352,0.316,0.3235
88100,10/22/18 20:44,0.3352,0.316,0.324
88101,10/22/18 20:45,0.3352,0.316,0.3235
88102,10/22/18 20:46,0.3352,0.316,0.324
88103,10/22/18 20:47,0.3352,0.316,0.3235
88104,10/22/18 20:48,0.3352,0.316,0.324
88105,10/22/18 20:49,0.3352,0.316,0.3235
88106,10/22/18 20:50,0.3352,0.316,0.324
88107,10/22/18 20:51,0.3352,0.316,0.3235
88108,10/22/18 20:52,0.3352,0.316,0.324
88109,10/22/18 20:53,0.3352,0.316,0.3235
88110,10/22/18 20:54,0.3352,0.316,0.324
88111,10/22/18 20:55,0.3352,0.316,0.3235
88112,10/22/18 20:56,0.3352,0.316,0.324
88113,10/22/18 20:57,0.3352,0.316,0.3235
88114,10/22/18 20:58,0.3352,0.316,0.324
88115,10/22/18 20:59,0.3352,0.316,0.3235
88116,10/22/18 21:00,0.3352,0.316,0.324
88117,10/22/18 21:01,0.3352,0.316,0.3235
88118,10/22/18 21:02,0.3352,0.316,0.324
88119,10/22/18 21:03,0.3352,0.316,0.3235
88120,10/22/18 21:04,0.3352,0.316,0.324
88121,10/22/18 21:05,0.3352,0.316,0.3235
88122,10/22/18 21:06,0.3352,0.316,0.324
88123,10/22/18 21:07,0.3352,0.316,0.3235
88124,10/22/18 21:08,0.3352,0.316,0.324
88125,10/22/18 21:09,0.3352,0.316,0.3235
88126,10/22/18 21:10,0.3352,0.316,0.324
88127,10/22/18 21:11,0.3352,0.316,0.3235
88128,10/22/18 21:12,0.3352,0.316,0.324
88129,10/22/18 21:13,0.3352,0.316,0.3235
88130,10/22/18 21:14,0.3352,0.316,0.324
88131,10/22/18 21:15,0.3352,0.316,0.3235
88132,10/22/18 21:16,0.3352,0.316,0.324
88133,10/22/18 21:17,0.3352,0.316,0.3235
88134,10/22/18 21:18,0.3352,0.316,0.324
88135,10/22/18 21:19,0.3352,0.316,0.3235
88136,10/22/18 21:20,0.3352,0.316,0.324
88137,10/22/18 21:21,0.3352,0.316,0.3235
88138,10/22/18 21:22,0.3352,0.316,0.324
88139,10/22/18 21:23,0.3352,0.316,0.3235
88140,10/22/18 21:24,0.3352,0.316,0.324
88141,10/22/18 21:25,0.3348,0.316,0.324
88142,10/22/18 21:26,0.3352,0.316,0.324
88143,10/22/18 21:27,0.3352,0.316,0.324
88144,10/22/18 21:28,0.3352,0.316,0.324
88145,10/22/18 21:29,0.3352,0.316,0.3235
88146,10/22/18 21:30,0.3352,0.316,0.324
88147,10/22/18 21:31,0.3352,0.316,0.3235
88148,10/22/18 21:32,0.3352,0.316,0.324
88149,10/22/18 21:33,0.3352,0.316,0.3235
88150,10/22/18 21:34,0.3352,0.316,0.324
88151,10/22/18 21:35,0.3352,0.316,0.324
88152,10/22/18 21:36,0.3352,0.316,0.324
88153,10/22/18 21:37,0.3352,0.316,0.3235
88154,10/22/18 21:38,0.3352,0.316,0.324
88155,10/22/18 21:39,0.3352,0.316,0.3235
88156,10/22/18 21:40,0.3352,0.316,0.324
88157,10/22/18 21:41,0.3348,0.316,0.3235
88158,10/22/18 21:42,0.3352,0.316,0.324
88159,10/22/18 21:43,0.3352,0.316,0.324
88160,10/22/18 21:44,0.3352,0.316,0.324
88161,10/22/18 21:45,0.3352,0.316,0.3235
88162,10/22/18 21:46,0.3352,0.316,0.3235
88163,10/22/18 21:47,0.3352,0.316,0.324
88164,10/22/18 21:48,0.3352,0.316,0.324
88165,10/22/18 21:49,0.3348,0.316,0.3235
88166,10/22/18 21:50,0.3352,0.316,0.324
88167,10/22/18 21:51,0.3348,0.316,0.3235
88168,10/22/18 21:52,0.3352,0.316,0.3235
88169,10/22/18 21:53,0.3348,0.316,0.3235
88170,10/22/18 21:54,0.3352,0.316,0.3235
88171,10/22/18 21:55,0.3348,0.316,0.3235
88172,10/22/18 21:56,0.3348,0.316,0.3235
88173,10/22/18 21:57,0.3348,0.316,0.3235
88174,10/22/18 21:58,0.3352,0.316,0.3235
88175,10/22/18 21:59,0.3348,0.316,0.3235
88176,10/22/18 22:00,0.3352,0.316,0.3235
88177,10/22/18 22:01,0.3348,0.316,0.3235
88178,10/22/18 22:02,0.3352,0.316,0.3235
88179,10/22/18 22:03,0.3348,0.316,0.324
88180,10/22/18 22:04,0.3352,0.316,0.3235
88181,10/22/18 22:05,0.3348,0.316,0.324
88182,10/22/18 22:06,0.3348,0.316,0.3235
88183,10/22/18 22:07,0.3348,0.316,0.3235
88184,10/22/18 22:08,0.3348,0.316,0.3235
88185,10/22/18 22:09,0.3348,0.316,0.324
88186,10/22/18 22:10,0.3352,0.316,0.3235
88187,10/22/18 22:11,0.3348,0.316,0.3235
88188,10/22/18 22:12,0.3348,0.316,0.3235
88189,10/22/18 22:13,0.3348,0.316,0.3235
88190,10/22/18 22:14,0.3348,0.316,0.3235
88191,10/22/18 22:15,0.3348,0.316,0.3235
88192,10/22/18 22:16,0.3348,0.316,0.3235
88193,10/22/18 22:17,0.3348,0.316,0.324
88194,10/22/18 22:18,0.3348,0.316,0.3235
88195,10/22/18 22:19,0.3348,0.316,0.3235
88196,10/22/18 22:20,0.3348,0.316,0.3235
88197,10/22/18 22:21,0.3348,0.316,0.3235
88198,10/22/18 22:22,0.3348,0.316,0.3235
88199,10/22/18 22:23,0.3348,0.316,0.3235
88200,10/22/18 22:24,0.3348,0.316,0.3235
88201,10/22/18 22:25,0.3348,0.316,0.3231
88202,10/22/18 22:26,0.3348,0.316,0.3235
88203,10/22/18 22:27,0.3348,0.316,0.3235
88204,10/22/18 22:28,0.3348,0.316,0.3235
88205,10/22/18 22:29,0.3348,0.316,0.3235
88206,10/22/18 22:30,0.3348,0.316,0.3235
88207,10/22/18 22:31,0.3348,0.316,0.3235
88208,10/22/18 22:32,0.3348,0.316,0.3235
88209,10/22/18 22:33,0.3348,0.316,0.3235
88210,10/22/18 22:34,0.3348,0.316,0.3235
88211,10/22/18 22:35,0.3348,0.316,0.3231
88212,10/22/18 22:36,0.3348,0.316,0.3235
88213,10/22/18 22:37,0.3348,0.316,0.3235
88214,10/22/18 22:38,0.3348,0.316,0.3235
88215,10/22/18 22:39,0.3348,0.316,0.3235
88216,10/22/18 22:40,0.3348,0.316,0.3235
88217,10/22/18 22:41,0.3348,0.316,0.3235
88218,10/22/18 22:42,0.3348,0.316,0.3235
88219,10/22/18 22:43,0.3348,0.316,0.3235
88220,10/22/18 22:44,0.3348,0.316,0.3235
88221,10/22/18 22:45,0.3348,0.316,0.3231
88222,10/22/18 22:46,0.3348,0.316,0.3235
88223,10/22/18 22:47,0.3348,0.316,0.3235
88224,10/22/18 22:48,0.3348,0.316,0.3235
88225,10/22/18 22:49,0.3348,0.316,0.3235
88226,10/22/18 22:50,0.3348,0.316,0.3235
88227,10/22/18 22:51,0.3348,0.316,0.3235
88228,10/22/18 22:52,0.3348,0.316,0.3235
88229,10/22/18 22:53,0.3348,0.316,0.3231
88230,10/22/18 22:54,0.3348,0.316,0.3235
88231,10/22/18 22:55,0.3348,0.316,0.3235
88232,10/22/18 22:56,0.3348,0.3156,0.3231
88233,10/22/18 22:57,0.3348,0.316,0.3231
88234,10/22/18 22:58,0.3348,0.316,0.3231
88235,10/22/18 22:59,0.3348,0.316,0.3231
88236,10/22/18 23:00,0.3348,0.316,0.3231
88237,10/22/18 23:01,0.3348,0.316,0.3231
88238,10/22/18 23:02,0.3348,0.316,0.3235
88239,10/22/18 23:03,0.3348,0.316,0.3231
88240,10/22/18 23:04,0.3348,0.316,0.3235
88241,10/22/18 23:05,0.3348,0.316,0.3235
88242,10/22/18 23:06,0.3348,0.316,0.3235
88243,10/22/18 23:07,0.3348,0.316,0.3231
88244,10/22/18 23:08,0.3348,0.316,0.3235
88245,10/22/18 23:09,0.3348,0.316,0.3235
88246,10/22/18 23:10,0.3348,0.316,0.3235
88247,10/22/18 23:11,0.3348,0.316,0.3231
88248,10/22/18 23:12,0.3348,0.316,0.3235
88249,10/22/18 23:13,0.3348,0.316,0.3231
88250,10/22/18 23:14,0.3348,0.316,0.3235
88251,10/22/18 23:15,0.3348,0.316,0.3231
88252,10/22/18 23:16,0.3348,0.316,0.3231
88253,10/22/18 23:17,0.3348,0.316,0.3231
88254,10/22/18 23:18,0.3348,0.316,0.3235
88255,10/22/18 23:19,0.3348,0.316,0.3231
88256,10/22/18 23:20,0.3348,0.316,0.3235
88257,10/22/18 23:21,0.3348,0.316,0.3231
88258,10/22/18 23:22,0.3348,0.316,0.3231
88259,10/22/18 23:23,0.3348,0.316,0.3235
88260,10/22/18 23:24,0.3348,0.316,0.3231
88261,10/22/18 23:25,0.3348,0.316,0.3231
88262,10/22/18 23:26,0.3348,0.316,0.3231
88263,10/22/18 23:27,0.3343,0.316,0.3235
88264,10/22/18 23:28,0.3348,0.316,0.3231
88265,10/22/18 23:29,0.3348,0.316,0.3231
88266,10/22/18 23:30,0.3348,0.316,0.3231
88267,10/22/18 23:31,0.3348,0.316,0.3231
88268,10/22/18 23:32,0.3348,0.316,0.3235
88269,10/22/18 23:33,0.3348,0.316,0.3231
88270,10/22/18 23:34,0.3348,0.316,0.3231
88271,10/22/18 23:35,0.3348,0.316,0.3231
88272,10/22/18 23:36,0.3348,0.316,0.3235
88273,10/22/18 23:37,0.3348,0.316,0.3231
88274,10/22/18 23:38,0.3348,0.316,0.3231
88275,10/22/18 23:39,0.3348,0.316,0.3231
88276,10/22/18 23:40,0.3348,0.316,0.3231
88277,10/22/18 23:41,0.3348,0.316,0.3235
88278,10/22/18 23:42,0.3348,0.316,0.3231
88279,10/22/18 23:43,0.3348,0.316,0.3231
88280,10/22/18 23:44,0.3348,0.316,0.3231
88281,10/22/18 23:45,0.3343,0.316,0.3231
88282,10/22/18 23:46,0.3348,0.316,0.3231
88283,10/22/18 23:47,0.3348,0.316,0.3231
88284,10/22/18 23:48,0.3348,0.316,0.3231
88285,10/22/18 23:49,0.3343,0.316,0.3231
88286,10/22/18 23:50,0.3348,0.316,0.3231
88287,10/22/18 23:51,0.3343,0.316,0.3231
88288,10/22/18 23:52,0.3348,0.316,0.3231
88289,10/22/18 23:53,0.3343,0.316,0.3231
88290,10/22/18 23:54,0.3348,0.316,0.3231
88291,10/22/18 23:55,0.3343,0.316,0.3231
88292,10/22/18 23:56,0.3348,0.316,0.3231
88293,10/22/18 23:57,0.3343,0.316,0.3231
88294,10/22/18 23:58,0.3348,0.316,0.3231
88295,10/22/18 23:59,0.3343,0.316,0.3231
88296,10/23/18 0:00,0.3343,0.316,0.3231
88297,10/23/18 0:01,0.3343,0.316,0.3235
88298,10/23/18 0:02,0.3343,0.316,0.3231
88299,10/23/18 0:03,0.3343,0.316,0.3231
88300,10/23/18 0:04,0.3343,0.316,0.3231
88301,10/23/18 0:05,0.3343,0.316,0.3231
88302,10/23/18 0:06,0.3348,0.3156,0.3231
88303,10/23/18 0:07,0.3343,0.316,0.3235
88304,10/23/18 0:08,0.3343,0.316,0.3231
88305,10/23/18 0:09,0.3343,0.316,0.3231
88306,10/23/18 0:10,0.3348,0.3156,0.3231
88307,10/23/18 0:11,0.3343,0.316,0.3235
